NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,IN_COMUNITARIA,IN_CONFESSIONAL,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVPPI,QT_ING_RVQUILO,QT_ING_RVREFU,QT_ING_RVPOVT,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVIDOSO,QT_ING_RVINTERN,QT_ING_RVMEDAL,QT_ING_RVTRANS,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVPPI,QT_MAT_RVQUILO,QT_MAT_RVREFU,QT_MAT_RVPOVT,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVIDOSO,QT_MAT_RVINTERN,QT_MAT_RVMEDAL,QT_MAT_RVTRANS,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVPPI,QT_CONC_RVQUILO,QT_CONC_RVREFU,QT_CONC_RVPOVT,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVIDOSO,QT_CONC_RVINTERN,QT_CONC_RVMEDAL,QT_CONC_RVTRANS,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas: Modalidade Médica,112582,Biomedicina,"""0914B01""",9,Saúde e bem-estar,91,Saúde,914,Tecnologia de diagnóstico e tratamento médico,1.0,1,1,1,1,107,107,0,0,84,0,23,0,700,700,0,0,636,0,64,0,100,76,24,100,0,91,0,91,0,0,0,0,0,8,0,1,0,93,5,0,0,2,0,0,55,18,27,0,0,0,408,315,93,408,0,0,322,74,10,1,1,0,0,222,66,115,2,1,2,56,38,18,56,0,0,33,22,1,0,0,0,0,35,7,14,0,0,0,99,1,404,4,56,0,9,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,28,0,0,0,2,21,0,0,0,0,0,206,206,125,0,0,0,1,108,0,0,0,0,0,28,28,15,0,0,0,0,15,0,0,0,0,0,28,29,5,0,55,44,1,223,181,4,29,27,0,0,0,0,0,470,100,408,56,175,14,172,26,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Contábeis,14364,Contabilidade,"""0411C01""",4,"Negócios, administração e direito",41,Negócios e administração,411,Contabilidade e tributação,1.0,1,1,1,1,294,294,0,0,180,0,114,0,1330,1330,0,0,1281,0,49,0,195,85,110,195,0,182,0,182,0,0,0,0,0,11,0,2,0,170,13,6,4,1,1,0,105,28,58,3,0,1,954,370,584,954,0,0,561,285,67,25,9,5,2,491,155,264,14,1,29,158,65,93,158,0,0,49,86,19,2,2,0,0,88,22,41,2,0,5,194,1,952,2,158,0,24,5,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,59,0,0,0,4,45,0,0,0,0,0,470,470,277,0,0,0,7,251,0,0,0,0,0,79,79,45,0,0,0,1,40,0,0,0,0,0,96,87,3,0,109,85,1,519,426,9,86,68,4,0,0,0,0,1140,195,954,158,349,9,338,78,1,0,1,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Contábeis,1125881,Contabilidade,"""0411C01""",4,"Negócios, administração e direito",41,Negócios e administração,411,Contabilidade e tributação,1.0,1,1,1,1,64,64,0,0,50,0,14,0,494,494,0,0,479,0,15,0,50,20,30,50,0,50,0,50,0,0,0,0,0,0,0,0,1,42,3,3,0,0,1,0,19,10,21,0,0,0,292,129,163,292,0,1,169,88,21,8,3,2,0,133,47,107,1,0,4,47,21,26,47,0,0,11,26,7,2,1,0,0,23,2,21,0,0,1,50,0,292,0,47,0,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,18,1,0,0,0,15,0,0,0,0,0,147,147,87,1,0,0,0,79,0,0,0,0,0,21,21,11,0,0,0,0,12,0,0,0,0,0,15,30,2,1,30,20,0,165,126,1,22,25,0,0,0,0,0,340,50,292,47,87,0,84,18,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Econômicas,14366,Economia,"""0311E01""",3,"Ciências sociais, comunicação e informação",31,Ciências sociais e comportamentais,311,Economia,1.0,1,1,1,1,272,192,80,0,200,0,72,0,1418,990,428,0,1282,0,136,0,232,70,162,179,53,206,0,206,0,0,0,0,0,25,0,1,0,222,5,1,3,0,0,1,144,38,49,0,0,1,1114,309,805,770,344,0,812,234,47,12,4,3,2,685,145,262,4,3,15,126,47,79,77,49,0,52,57,14,2,1,0,0,82,12,28,0,0,4,232,0,1109,5,126,0,25,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,62,0,0,0,5,49,0,0,0,0,0,513,513,277,0,0,0,8,252,0,0,0,0,0,51,51,28,0,0,0,0,26,0,0,0,0,0,86,61,3,1,116,116,0,548,563,3,54,71,1,0,0,0,0,1265,232,1114,126,207,28,204,10,11,0,11,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Matemáticas E Da Terra,116844,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,467,467,0,0,270,0,197,0,573,573,0,0,563,0,10,0,267,95,172,267,0,264,2,262,0,0,0,0,0,3,0,0,0,204,34,12,8,3,4,2,146,33,80,5,0,3,666,245,421,666,0,0,463,135,25,18,10,11,4,342,105,198,10,2,9,23,10,13,23,0,0,8,11,2,2,0,0,0,18,3,2,0,0,0,266,1,663,3,23,0,23,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,40,0,0,0,0,25,0,0,0,0,0,288,288,152,0,0,0,2,135,0,0,0,0,0,8,8,2,0,0,0,0,3,0,0,0,0,0,140,179,58,0,151,116,0,376,289,1,9,14,0,0,0,0,0,1043,267,666,23,30,1,19,2,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Matemáticas E Da Terra - Analista De Suporte À Decisão,116848,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Matemáticas E Da Terra - Ciências Da Terra E Patrimônio Natural,116847,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Matemáticas E Da Terra - Sensoriamento Remoto E Geoprocessamento,116846,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Sociais,14348,Ciências sociais formação de professor,"""0114C03""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,79,0,79,0,60,0,19,0,268,0,268,0,258,0,10,0,67,37,30,0,67,58,0,58,0,0,0,0,0,8,0,1,1,39,11,6,2,4,3,1,26,22,18,0,0,1,237,144,93,0,237,1,121,61,21,9,8,9,7,106,68,61,0,1,1,33,21,12,0,33,0,14,11,4,1,2,1,0,19,8,6,0,0,0,67,0,237,0,33,0,18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,22,0,0,0,1,15,0,0,0,0,0,118,118,69,0,0,0,4,63,0,0,0,0,0,17,17,9,0,0,0,0,4,0,0,0,0,0,51,40,1,0,45,22,0,153,82,2,19,13,1,0,0,0,0,329,67,237,33,58,0,56,18,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Sociais,314348,Ciências sociais,"""0312C02""",3,"Ciências sociais, comunicação e informação",31,Ciências sociais e comportamentais,312,Ciências sociais e políticas,1.0,1,1,1,1,190,190,0,0,120,0,70,0,508,508,0,0,483,0,25,0,123,89,34,123,0,117,0,117,0,0,0,0,0,6,0,0,0,101,13,1,1,1,3,3,58,28,37,0,0,0,463,319,144,463,0,0,322,88,19,6,10,9,9,241,104,108,4,1,5,78,51,27,78,0,0,37,27,8,2,0,3,1,48,15,13,0,0,2,122,1,462,1,78,0,18,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,35,0,0,0,2,29,0,0,0,0,0,229,229,119,0,0,0,7,113,0,0,0,0,0,31,31,18,0,0,0,0,13,0,0,0,0,0,70,62,2,0,75,48,0,277,185,1,38,40,0,0,0,0,0,597,123,463,78,205,4,193,58,3,0,3,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Comunicação Social  - Radialismo,31960,"Rádio, TV e internet","""0321R01""",3,"Ciências sociais, comunicação e informação",32,Comunicação e informação,321,Comunicação e reportagem,1.0,1,1,1,1,65,65,0,0,52,0,13,0,323,323,0,0,285,0,38,0,61,29,32,61,0,57,0,57,0,0,0,0,0,4,0,0,0,56,4,0,0,1,0,0,27,18,14,0,0,2,327,164,163,273,54,0,202,98,15,10,2,0,0,164,73,79,0,1,10,22,13,9,12,10,0,5,13,2,2,0,0,0,16,2,2,0,1,1,61,0,326,1,22,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,21,0,0,0,0,13,0,0,0,0,0,162,162,106,0,0,0,0,94,0,0,0,0,0,7,7,5,0,0,0,0,5,0,0,0,0,0,26,15,1,0,31,30,0,178,146,3,8,14,0,0,0,0,0,369,61,327,22,156,7,149,6,1,0,1,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Comunicação Social - Produção Editorial,31956,Produção editorial,"""0321P01""",3,"Ciências sociais, comunicação e informação",32,Comunicação e informação,321,Comunicação e reportagem,1.0,1,1,1,1,70,70,0,0,46,0,24,0,391,391,0,0,337,0,54,0,59,48,11,59,0,54,0,54,0,0,0,0,0,5,0,0,0,45,12,1,1,0,0,0,27,11,19,0,0,2,163,138,25,163,0,0,115,35,10,1,2,0,0,76,32,50,1,0,4,10,7,3,10,0,0,2,7,1,0,0,0,0,7,1,1,0,0,1,59,0,163,0,10,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,20,0,0,0,0,17,0,0,0,0,0,85,85,57,0,0,0,0,47,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,20,11,9,0,37,22,0,102,60,1,5,5,0,0,0,0,0,203,59,163,10,80,9,71,3,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Comunicação Social - Publicidade E Propaganda,23972,Publicidade e propaganda,"""0414P01""",4,"Negócios, administração e direito",41,Negócios e administração,414,Marketing e propaganda,1.0,1,1,1,1,64,64,0,0,62,0,2,0,1832,1832,0,0,1803,0,29,0,64,45,19,64,0,62,0,62,0,0,0,0,0,2,0,0,0,60,3,1,0,0,0,0,40,9,15,0,0,0,422,280,142,422,0,0,296,101,23,1,1,0,0,235,61,115,0,0,11,62,40,22,62,0,0,25,32,4,0,1,0,0,36,7,16,0,0,3,64,0,422,0,62,0,9,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,19,1,0,0,4,16,0,0,0,0,0,211,211,123,1,0,0,4,108,0,0,0,0,0,25,25,14,0,0,0,0,13,0,0,0,0,0,18,7,0,0,34,30,0,225,193,4,28,32,2,0,0,0,0,447,64,422,62,186,9,182,24,1,0,1,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Comunicação Visual Design,116842,Design,"""0212D02""",2,Artes e humanidades,21,Artes,212,"Moda, design de interiores e desenho industrial",1.0,1,1,1,1,77,77,0,0,72,0,5,0,1023,1023,0,0,1004,0,19,0,79,54,25,79,0,75,0,75,0,0,0,0,0,3,0,1,0,70,8,0,1,0,0,0,40,13,24,1,0,1,471,320,151,471,0,0,316,124,26,4,1,0,0,267,56,123,5,1,19,85,57,28,85,0,0,26,46,12,1,0,0,0,44,7,26,2,0,6,78,1,470,1,85,0,9,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,25,0,0,0,3,18,0,0,0,0,0,222,222,108,0,0,0,3,106,0,0,0,0,0,38,38,21,0,0,0,0,21,0,0,0,0,0,51,25,0,0,41,37,1,241,228,2,40,45,0,0,0,0,0,547,79,471,85,207,5,201,24,4,0,4,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Conservação E Restauração,1114294,Conservação e restauro,"""0222C01""",2,Artes e humanidades,22,Humanidades (exceto línguas),222,História e arqueologia,1.0,1,1,1,1,58,58,0,0,40,0,18,0,140,140,0,0,138,0,2,0,40,34,6,40,0,40,0,40,0,0,0,0,0,0,0,0,0,27,4,1,2,3,2,1,22,7,11,0,0,0,208,185,23,208,0,0,120,44,15,6,12,6,5,102,29,65,2,1,9,11,10,1,11,0,0,3,5,1,1,1,0,0,3,0,7,0,0,1,40,0,208,0,11,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12,0,0,0,0,10,0,0,0,0,0,101,101,51,0,0,0,0,51,0,0,0,0,0,8,8,2,0,0,0,0,4,0,0,0,0,0,24,15,3,0,24,16,0,118,90,0,8,3,0,0,0,0,0,250,40,208,11,101,4,96,2,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Dança,14372,Dança,"""0215D01""",2,Artes e humanidades,21,Artes,215,Música e artes cênicas,1.0,1,1,1,1,69,0,69,0,40,0,29,0,27,0,27,0,19,0,8,0,20,17,3,0,20,19,0,19,0,0,0,0,0,1,0,0,0,17,3,0,0,0,0,0,8,6,6,0,0,0,151,117,34,0,151,0,87,37,15,3,9,0,0,61,44,41,2,1,2,6,4,2,0,6,0,0,1,1,2,2,0,0,3,1,1,1,0,0,20,0,150,1,6,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,63,63,38,0,0,0,0,28,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,63,27,0,0,9,11,0,90,58,3,4,0,2,0,0,0,0,241,20,151,6,63,1,55,0,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Dança,1107284,Dança formação de professor,"""0114D01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,46,0,46,0,40,0,6,0,453,0,453,0,452,0,1,0,39,32,7,0,39,38,0,38,0,0,0,0,0,1,0,0,0,36,2,1,0,0,0,0,12,8,19,0,0,0,221,176,45,0,221,0,116,54,30,9,10,2,0,89,55,73,0,1,3,24,19,5,0,24,0,4,7,8,1,4,0,0,5,4,14,0,0,1,39,0,221,0,24,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15,0,0,0,0,9,0,0,0,0,0,117,117,70,0,0,0,0,64,0,0,0,0,0,15,15,8,0,0,0,0,11,0,0,0,0,0,49,23,3,0,28,11,0,155,64,2,20,3,1,0,0,0,0,296,39,221,24,73,0,67,4,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Defesa E Gestão Estratégica Internacional,1114299,Relações internacionais,"""0312R01""",3,"Ciências sociais, comunicação e informação",31,Ciências sociais e comportamentais,312,Ciências sociais e políticas,1.0,1,1,1,1,141,0,141,0,120,0,21,0,548,0,548,0,539,0,9,0,125,70,55,0,125,124,0,124,0,0,0,0,0,1,0,0,0,115,4,2,0,4,0,0,62,27,35,0,0,1,622,384,238,0,622,0,451,122,21,11,11,4,2,318,122,161,2,0,19,101,62,39,0,101,0,56,39,3,3,0,0,0,51,21,21,0,0,8,125,0,622,0,101,0,13,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,39,0,0,0,1,30,0,0,0,0,0,297,297,157,0,0,0,4,160,0,0,0,0,0,38,38,19,0,0,0,0,23,0,0,0,0,0,60,66,0,0,66,59,0,320,301,1,42,59,0,0,0,0,0,748,125,622,101,80,5,76,18,1,0,1,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Design De Interiores,14337,Design de interiores,"""0212D03""",2,Artes e humanidades,21,Artes,212,"Moda, design de interiores e desenho industrial",1.0,1,1,1,1,69,69,0,0,30,0,39,0,618,618,0,0,602,0,16,0,35,31,4,35,0,30,0,30,0,0,0,0,0,4,0,1,0,30,2,1,1,1,0,0,18,8,9,0,0,0,141,126,15,141,0,0,96,35,7,2,1,0,0,80,20,35,1,1,4,24,23,1,24,0,0,7,13,4,0,0,0,0,11,3,9,1,0,0,35,0,140,1,24,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,13,0,0,0,0,8,0,0,0,0,0,53,53,35,0,0,0,0,28,0,0,0,0,0,7,7,4,0,0,0,0,4,0,0,0,0,0,7,16,4,0,20,15,0,71,70,0,8,16,0,0,0,0,0,168,35,141,24,71,1,65,15,1,0,1,0
